CustomerID,Recency,Frequency,Monetary,UniqueProducts,TotalItems,AvgOrderValue,TenureDays,Cluster
14573,180,9,1653.42,127,544,183.7133333333333,372,3
14576,372,1,35.400000000000006,1,12,35.400000000000006,372,2
14577,13,4,859.71,86,353,214.9275,363,0
14578,3,1,168.63,24,240,168.63,3,1
14581,17,1,138.6,16,217,138.6,17,1
14582,41,1,114.11,6,73,114.11,41,1
14583,6,5,1052.55,243,792,210.51,206,0
14584,169,4,1042.26,68,383,260.565,198,0
14585,50,1,157.05,29,91,157.05,50,1
14586,277,1,237.36,19,444,237.36,277,2
14587,19,9,1601.14,170,761,177.9044444444445,331,3
14589,372,1,39.75,3,5,39.75,372,2
14591,15,4,1447.14,138,1297,361.785,213,0
14592,35,3,570.46,132,415,190.1533333333333,64,0
14593,22,3,617.99,127,332,205.99666666666667,199,0
14594,7,2,379.83,48,185,189.915,373,0
14595,20,6,1740.6,94,978,290.1,313,3
14597,11,2,883.15,45,577,441.575,192,0
14598,44,1,221.97,49,189,221.97,44,1
14600,306,1,393.33,25,125,393.33,306,2
14601,11,1,213.96,7,168,213.96,11,1
14603,275,1,660.0,2,400,660.0,275,2
14606,1,93,12156.65,819,6224,130.71666666666667,373,3
14607,16,14,16569.5,38,11766,1183.5357142857142,261,3
14608,4,4,1785.15,8,437,446.2875,362,0
14609,72,4,601.56,2,7026,150.39,297,0
14616,243,3,406.08,2,104,135.36,318,2
14618,9,3,553.44,10,264,184.48,338,0
14619,246,1,394.44,20,152,394.44,246,2
14620,206,2,412.78,26,214,206.39,284,2
14621,1,5,1788.36,80,993,357.672,358,3
14622,185,1,320.58000000000004,21,146,320.58000000000004,185,2
14623,32,5,889.25,108,419,177.85,235,0
14624,57,2,225.85,13,162,112.925,59,1
14625,196,2,899.63,51,335,449.815,361,0
14626,24,4,2791.27,108,1403,697.8175,233,3
14628,91,2,671.96,22,272,335.98,242,0
14629,4,2,959.01,133,380,479.505,47,0
14631,51,3,1006.98,38,622,335.66,299,0
14632,263,1,114.56,8,96,114.56,263,2
14633,266,1,344.90000000000003,20,96,344.90000000000003,266,2
14636,36,2,609.85,27,241,304.925,269,0
14638,51,1,443.6,16,166,443.6,51,1
14639,52,6,2984.49,138,1431,497.415,361,3
14640,24,6,2125.08,87,886,354.18,228,0
14641,22,1,110.46,7,90,110.46,22,1
14642,59,1,96.12,2,76,96.12,59,1
14643,170,2,693.8100000000001,30,815,346.90500000000003,358,0
14644,68,2,830.76,26,258,415.38,298,0
14645,157,2,597.09,28,381,298.545,276,0
14646,2,73,280206.02,700,196915,3838.4386301369855,355,3
14647,201,1,243.22,24,95,243.22,201,2
14649,5,4,1417.29,148,1018,354.3225,212,0
14651,67,2,654.6,95,344,327.3,211,0
14652,77,1,114.18,29,53,114.18,77,1
14653,1,7,1947.55,154,950,278.2214285714286,338,3
14655,8,4,1932.23,35,1089,483.0575,222,0
14656,169,2,291.05,73,120,145.525,283,2
14657,18,4,848.22,103,466,212.055,326,0
14658,5,2,247.15,27,47,123.575,117,1
14659,9,9,2529.93,147,1195,281.1033333333333,316,3
14660,87,2,285.74,24,228,142.87,101,1
14661,27,1,107.95,4,35,107.95,27,1
14662,29,4,771.17,143,602,192.7925,316,0
14664,20,2,637.89,78,466,318.945,33,0
14665,61,5,1835.7,63,740,367.14,311,0
14666,24,1,195.25,14,161,195.25,24,1
14667,11,25,9241.2,354,5385,369.648,368,3
14669,242,3,1269.99,158,775,423.33,333,0
14670,280,2,411.53,107,337,205.765,280,2
14672,235,2,765.55,58,454,382.775,336,0
14673,3,5,1736.4,39,1004,347.28000000000003,368,3
14675,16,1,604.75,93,341,604.75,16,1
14676,31,6,2548.24,29,2500,424.7066666666667,283,3
14680,25,16,28754.11,73,13476,1797.131875,372,3
14681,71,3,498.95,6,76,166.31666666666666,212,1
14682,188,2,52.0,1,80,26.0,201,2
14684,26,5,1236.28,231,853,247.256,363,3
14687,107,1,628.38,15,470,628.38,107,0
14688,8,21,5630.87,148,3621,268.13666666666666,374,3
14689,209,1,112.8,13,76,112.8,209,2
14690,44,2,371.7,40,170,185.85,152,1
14691,31,5,2114.33,50,707,422.866,213,0
14692,137,4,591.55,53,265,147.8875,322,0
14693,265,1,172.9,8,34,172.9,265,2
14696,4,7,2078.95,117,1630,296.99285714285713,373,3
14697,218,2,188.61,22,181,94.305,218,2
14698,2,5,1250.76,148,615,250.152,51,0
14699,214,1,109.13,8,77,109.13,214,2
14700,32,3,2235.3,80,1342,745.1,238,0
14701,11,9,2549.37,268,932,283.2633333333333,317,3
14702,1,17,3292.14,196,1454,193.65529411764703,365,3
14703,15,1,318.17,22,183,318.17,15,1
14704,11,9,1546.91,288,1082,171.8788888888889,180,3
14705,199,1,179.0,1,100,179.0,199,2
14708,3,3,1126.37,25,621,375.45666666666665,369,0
14709,15,13,4921.04,71,2484,378.5415384615384,358,3
14710,14,4,606.13,124,378,151.5325,59,0
14711,10,11,2868.8,221,978,260.8,262,3
14712,29,3,917.07,21,315,305.69,112,0
14713,9,11,2666.36,146,1615,242.39636363636365,365,3
14714,24,1,160.19,10,229,160.19,24,1
14715,25,4,867.38,60,521,216.845,331,0
14716,43,2,329.68,46,604,164.84,149,1
14719,2,5,1602.13,177,1032,320.42600000000004,249,3
14720,6,3,663.81,34,219,221.27,127,0
14722,147,1,187.92,28,120,187.92,147,1
14723,10,6,1158.3,193,695,193.05,371,3
14725,25,1,718.08,45,593,718.08,25,0
14727,274,1,268.58,10,62,268.58,274,2
14729,374,1,313.49,69,197,313.49,374,2
14730,1,8,2005.06,317,1132,250.6325,277,3
14731,47,3,380.02,38,256,126.67333333333332,212,0
14732,8,8,2702.49,105,1405,337.81125000000003,339,3
14733,16,12,9585.91,102,3764,798.8258333333333,368,3
14735,4,32,6065.69,99,2264,189.5528125,358,3
14737,4,3,1164.55,15,345,388.1833333333333,353,0
14738,43,7,1314.45,39,601,187.77857142857144,316,0
14739,4,7,3902.28,47,3820,557.4685714285714,367,3
14740,197,3,1448.21,85,735,482.7366666666667,284,0
14741,12,6,1400.34,35,841,233.39,373,0
14744,16,7,1099.98,21,627,157.14,367,0
14745,113,5,1220.26,46,1038,244.052,285,0
14747,249,1,328.2,18,84,328.2,249,2
14748,29,5,1415.75,87,1223,283.15,369,3
14752,44,1,389.64,5,260,389.64,44,1
14753,87,1,563.15,30,211,563.15,87,1
14754,45,2,638.05,38,486,319.025,296,0
14755,10,11,5010.28,128,2219,455.48,334,3
14756,15,1,738.96,38,416,738.96,15,1
14757,75,1,420.5,19,160,420.5,75,1
14758,145,4,1484.06,54,419,371.015,260,0
14759,5,3,1625.97,92,569,541.99,233,0
14760,297,1,89.2,5,40,89.2,297,2
14761,59,2,255.9,11,118,127.95,335,2
14762,264,1,300.52,21,341,300.52,264,2
14764,47,1,278.3,6,190,278.3,47,1
14765,29,3,254.11,38,135,84.70333333333333,176,1
14766,8,6,2473.37,111,1349,412.2283333333333,366,3
14768,17,2,192.6,4,52,96.3,127,1
14769,3,8,10674.75,718,7436,1334.34375,358,3
14770,232,2,876.42,49,490,438.21,323,0
14772,112,1,139.26,9,82,139.26,112,1
14775,58,3,1011.9,57,1174,337.3,372,0
14776,51,11,2538.3,44,3134,230.75454545454548,312,3
14778,127,2,730.86,34,306,365.43,309,0
14779,281,3,386.15,40,84,128.71666666666667,324,2
14780,55,2,447.68,26,310,223.84,79,1
14782,320,1,200.1,6,114,200.1,320,2
14784,26,2,289.99,15,237,144.995,324,1
14785,10,2,77.4,2,84,38.7,15,1
14788,7,2,679.4399999999999,26,421,339.72,26,1
14789,29,1,197.64,6,116,197.64,29,1
14790,17,4,745.06,30,699,186.265,254,0
14792,64,1,6.2,2,2,6.2,64,1
14793,21,1,228.99,14,91,228.99,21,1
14794,3,7,1319.91,68,673,188.55857142857144,334,0
14795,166,1,131.45000000000002,6,17,131.45000000000002,166,2
14796,1,17,8022.49,403,6025,471.9111764705882,367,3
14798,53,3,173.74,11,150,57.91333333333333,310,2
14799,51,1,157.7,13,146,157.7,51,1
14800,48,12,4339.74,246,3655,361.645,370,3
14801,61,1,193.14,56,175,193.14,61,1
14803,162,3,845.55,35,370,281.85,292,0
14804,9,1,353.27,12,121,353.27,9,1
14805,15,4,554.65,30,115,138.6625,314,0
14806,75,1,193.39,11,330,193.39,75,1
14808,40,8,2741.17,176,2147,342.64625,172,3
14810,41,11,2087.88,106,1016,189.80727272727276,370,3
14813,370,2,155.43,25,67,77.715,370,2
14815,37,2,778.5,53,744,389.25,68,0
14816,197,1,271.85,4,5,271.85,197,2
14817,200,2,1110.34,52,655,555.17,277,0
14818,74,3,657.8,41,324,219.26666666666665,254,0
14819,64,2,272.07,13,109,136.035,192,1
14820,21,4,507.29,24,253,126.8225,173,1
14821,367,1,48.8,2,20,48.8,367,2
14823,180,3,321.43,56,88,107.14333333333332,195,2
14824,10,4,1127.71,19,525,281.9275,91,0
14825,4,12,2226.91,82,991,185.5758333333333,369,3
14828,197,3,2139.76,17,2172,713.2533333333334,337,0
14829,29,4,697.55,39,452,174.3875,372,0
14830,53,1,197.13,39,169,197.13,53,1
14834,18,6,1720.3,43,734,286.71666666666664,240,0
14836,10,3,102.45,5,45,34.15,30,1
14837,90,4,1649.5,96,1436,412.375,202,0
14840,268,1,62.85,4,31,62.85,268,2
14841,53,6,3295.76,103,1778,549.2933333333334,359,3
14842,44,4,2824.69,128,1166,706.1725,308,3
14844,64,4,3189.81,87,1833,797.4525,241,3
14847,149,1,309.4,13,120,309.4,149,1
14849,22,25,7930.54,159,5694,317.2216,374,3
14850,312,1,325.75,21,293,325.75,312,2
14851,23,2,511.35,28,325,255.675,256,0
14852,58,6,2836.69,96,1747,472.7816666666667,252,3
14853,24,2,475.8,8,82,237.9,211,1
14854,78,7,2759.83,110,1832,394.26142857142855,275,3
14855,119,2,645.65,13,267,322.825,135,1
14856,36,3,1311.38,65,714,437.1266666666666,57,0
14857,60,2,1173.12,58,464,586.56,148,0
14859,13,4,1353.74,47,671,338.435,204,0
14860,19,1,170.32,11,232,170.32,19,1
14861,52,1,125.79,6,117,125.79,52,1
14862,26,2,841.1999999999999,47,772,420.6,149,0
14863,29,1,266.76,11,132,266.76,29,1
14865,7,2,52.2,4,108,26.1,372,2
14866,11,12,14389.9,30,6752,1199.1583333333333,366,3
14867,186,3,710.28,31,328,236.76,336,0
14868,3,8,2953.59,96,1405,369.19875,233,3
14869,9,2,725.7,66,550,362.85,103,0
14870,262,1,327.25,13,119,327.25,262,2
14871,3,4,522.38,68,185,130.595,361,0
14873,210,1,519.68,28,168,519.68,210,2
14875,108,2,1465.3200000000002,46,558,732.6600000000001,263,0
14878,13,9,1485.54,62,802,165.06,359,3
14880,77,3,706.19,45,373,235.39666666666668,289,0
14881,20,1,255.4,17,316,255.4,20,1
14882,27,2,589.7,6,158,294.85,34,1
14883,19,6,761.59,39,790,126.93166666666669,212,0
14885,132,1,765.3199999999999,15,724,765.3199999999999,132,0
14886,253,1,364.8,18,160,364.8,253,2
14887,79,1,1862.0,6,1100,1862.0,79,0
14888,207,1,369.2,20,184,369.2,207,2
14889,336,1,135.9,10,90,135.9,336,2
14890,254,1,125.65,7,51,125.65,254,2
14891,148,2,554.38,30,505,277.19,188,0
14893,10,2,1237.85,72,799,618.9250000000001,12,0
14894,85,1,655.75,23,265,655.75,85,1
14895,8,20,11138.71,273,4851,556.9355,290,3
14896,205,2,468.77,43,279,234.385,366,2
14897,8,4,1366.38,43,468,341.595,297,0
14898,23,6,1303.52,86,1020,217.25333333333333,371,3
14901,11,9,1421.29,73,661,157.92111111111112,373,3
14902,26,1,332.66,20,218,332.66,26,1
14903,21,5,2810.63,227,1536,562.126,279,3
14904,2,2,1025.44,66,1985,512.72,26,0
14905,158,2,616.15,14,287,308.075,234,0
14907,3,7,3501.1,125,1691,500.1571428571429,368,3
14908,74,1,277.8,9,132,277.8,74,1
14910,3,4,434.35,25,238,108.5875,55,1
14911,1,201,143825.06,1787,80265,715.5475621890547,373,3
14912,17,2,867.85,21,971,433.925,247,0
14913,36,4,1227.43,76,1743,306.8575,359,3
14915,91,2,307.48,12,112,153.74,278,2
14916,71,4,1268.98,72,1136,317.245,324,0
14918,116,2,1610.15,39,675,805.075,155,0
14920,213,2,977.77,57,509,488.885,213,0
14921,30,2,1316.07,78,953,658.035,201,0
14923,51,1,749.1,44,418,749.1,51,0
14924,246,1,310.05,10,64,310.05,246,2
14929,32,1,223.88,11,136,223.88,32,1
14930,109,3,2372.86,116,1166,790.9533333333334,274,0
14931,5,5,1257.68,30,417,251.536,241,0
14932,366,1,363.53,17,80,363.53,366,2
14934,82,2,1890.94,68,1042,945.47,283,0
14935,297,1,1784.71,10,935,1784.71,297,0
14936,34,8,8137.02,210,4085,1017.1275,276,3
14937,57,3,1621.88,33,484,540.6266666666667,130,0
14944,30,12,5900.25,101,2815,491.6875,297,3
14946,14,1,100.9,3,22,100.9,14,1
14947,72,2,290.82,14,179,145.41,131,1
14948,23,6,1101.97,56,673,183.66166666666663,219,0
14950,19,1,371.2,19,136,371.2,19,1
14951,79,1,311.69,20,311,311.69,79,1
14952,60,11,8099.49,117,3355,736.3172727272727,365,3
14953,25,1,289.82,54,225,289.82,25,1
14954,12,1,336.17,75,127,336.17,12,1
14957,253,1,58.49,12,34,58.49,253,2
14958,147,3,499.68,33,129,166.56,246,2
14959,64,4,695.42,37,494,173.855,296,0
14960,8,2,221.27,23,221,110.635,171,1
14961,11,9,7044.68,193,3708,782.7422222222223,361,3
14962,271,1,126.7,5,44,126.7,271,2
14963,10,5,1487.8,149,1176,297.56,184,0
14964,247,1,206.21,13,143,206.21,247,2
14965,96,2,599.0,80,365,299.5,96,0
14966,15,1,191.32,35,187,191.32,15,1
14967,50,1,463.8,6,140,463.8,50,1
14968,30,1,147.59,37,127,147.59,30,1
14970,68,4,1592.06,24,250,398.015,317,0
14971,35,3,1116.57,144,644,372.19,43,0
14972,128,1,114.77,18,28,114.77,128,1
14973,107,3,1314.45,29,369,438.15,226,0
14974,37,1,114.39,17,44,114.39,37,1
14975,57,1,279.94,11,380,279.94,57,1
14976,57,7,790.86,47,234,112.98,327,0
14978,72,5,1931.42,136,525,386.284,331,3
14981,246,1,102.12,8,97,102.12,246,2
14984,19,2,213.27,37,60,106.635,181,1
14985,198,2,296.75,78,260,148.375,358,2
14987,16,2,326.4,2,128,163.2,366,2
14988,212,1,334.54,40,141,334.54,212,2
14995,39,2,233.23,53,103,116.615,280,1
14997,46,3,546.1999999999999,25,1120,182.06666666666663,178,0
14998,170,2,429.87,70,270,214.935,241,0
15000,48,1,490.52,76,218,490.52,48,1
15002,116,4,1641.76,93,862,410.44,367,0
15004,147,1,1246.32,154,630,1246.32,147,0
15005,16,28,6316.57,360,4247,225.5917857142857,366,3
15006,51,1,502.09,121,302,502.09,51,0
15007,159,1,156.91,12,69,156.91,159,1
15009,12,3,1261.78,148,642,420.5933333333333,25,0
15010,36,1,308.94,20,184,308.94,36,1
15012,54,2,423.04,110,231,211.52,374,0
15014,43,2,260.17,29,151,130.085,176,1
15016,173,1,170.04,20,76,170.04,173,2
15017,34,1,125.58,20,63,125.58,34,1
15018,39,3,496.21,30,189,165.40333333333334,368,0
15019,267,1,266.0,64,159,266.0,267,2
15021,9,9,1914.82,287,847,212.75777777777776,367,3
15022,12,4,905.04,96,543,226.26,47,0
15023,3,11,6802.76,347,2871,618.4327272727273,369,3
15024,10,10,1661.33,105,920,166.13299999999998,367,3
15025,33,1,377.01,66,189,377.01,33,1
15026,80,3,469.0,57,285,156.33333333333334,277,0
15027,31,4,1066.15,30,565,266.5375,238,0
15028,8,4,627.13,35,459,156.7825,369,0
15030,72,2,518.28,7,372,259.14,268,0
15031,4,4,668.14,74,401,167.035,282,0
15032,256,3,4959.1,29,2968,1653.0333333333335,366,3
15033,5,10,2586.67,315,1695,258.66700000000003,329,3
15034,16,8,4308.61,299,2422,538.57625,354,3
15035,90,1,252.73,26,245,252.73,90,1
15036,72,3,465.55,107,327,155.18333333333334,180,0
15038,59,6,705.49,105,217,117.58166666666666,370,0
15039,10,47,19914.44,408,9209,423.7114893617021,369,3
15041,170,1,180.35,66,104,180.35,170,1
15042,199,1,135.93,5,30,135.93,199,2
15043,31,1,537.0,3,300,537.0,31,1
15044,19,17,7700.23,233,2795,452.954705882353,362,3
15045,152,2,735.66,11,114,367.83,258,2
15046,9,15,5213.77,147,3451,347.58466666666664,338,3
15047,270,1,343.62,22,222,343.62,270,2
15048,65,4,384.05,86,195,96.0125,369,0
15049,274,1,121.17000000000002,3,63,121.17000000000002,274,2
15050,25,3,1782.09,68,1224,594.03,71,0
15051,23,3,1391.61,130,1011,463.87,150,0
15052,319,1,215.78,27,82,215.78,319,2
15053,5,3,697.79,49,986,232.59666666666664,282,0
15054,12,2,302.1,105,198,151.05,40,1
15057,275,2,1489.5,25,668,744.75,316,0
15058,25,11,2124.99,199,1069,193.18090909090915,312,3
15059,41,9,1337.72,161,604,148.63555555555556,335,3
15060,8,4,303.09,81,263,75.7725,9,1
15061,4,48,54534.14,70,28920,1136.1279166666666,372,3
15062,71,4,987.86,47,763,246.965,359,0
15063,213,1,370.8,5,56,370.8,213,2
15065,38,4,3158.13,148,1383,789.5325,291,3
15066,53,1,893.59,42,317,893.59,53,0
15067,78,3,1744.76,82,954,581.5866666666667,283,0
15068,46,2,553.36,96,364,276.68,256,0
15069,179,1,1109.53,70,520,1109.53,179,0
15070,373,1,106.2,1,36,106.2,373,2
15071,94,2,982.07,25,269,491.035,276,0
15073,10,3,1043.41,31,491,347.80333333333334,187,0
15074,105,1,748.87,41,455,748.87,105,0
15075,78,1,773.03,27,447,773.03,78,0
15076,173,1,880.85,49,571,880.85,173,0
15078,7,32,9743.11,97,5105,304.4721875,369,3
15079,213,4,895.61,46,389,223.9025,366,0
15081,22,5,504.8,26,190,100.96,367,0
15083,257,1,88.2,5,38,88.2,257,2
15087,282,1,306.94,15,470,306.94,282,2
15088,21,2,1160.07,53,460,580.035,67,0
15089,10,6,2420.84,139,1359,403.47333333333336,128,0
15090,308,1,381.32,23,208,381.32,308,2
15091,68,1,480.71,30,346,480.71,68,1
15092,215,2,457.81,23,135,228.905,284,2
15093,18,6,4597.02,52,3760,766.1700000000001,372,3
15095,104,4,1370.6,30,1079,342.65,203,0
15096,43,1,219.39,11,120,219.39,43,1
15097,4,1,248.08,25,170,248.08,4,1
15098,182,3,39916.5,1,121,13305.5,182,0
15099,84,1,410.48,23,343,410.48,84,1
15100,334,3,876.0,1,80,292.0,374,2
15101,9,2,317.53,8,241,158.765,359,0
15103,31,2,703.36,35,329,351.68,86,0
15104,197,2,1027.44,66,637,513.72,282,0
15105,18,7,2298.93,90,1211,328.4185714285714,135,0
15106,18,5,1422.52,90,1181,284.504,269,0
15107,311,6,319.5,12,169,53.25,372,2
15108,142,4,1300.25,50,499,325.0625,228,0
15109,246,1,484.95,28,131,484.95,246,2
15110,24,4,996.1,17,246,249.025,319,0
15111,29,3,1567.48,70,710,522.4933333333333,373,0
15113,10,3,3609.33,77,2386,1203.11,54,0
15114,30,10,2760.56,136,3096,276.056,302,3
15115,18,1,340.11,21,157,340.11,18,1
15116,18,4,1352.75,37,648,338.1875,205,0
15117,15,5,1551.78,63,1948,310.356,216,0
15118,134,1,244.8,1,1440,244.8,134,1
15119,246,1,266.4,14,88,266.4,246,2
15120,134,1,358.82,21,296,358.82,134,1
15121,50,2,457.72,28,199,228.86,289,0
15122,114,3,1633.78,65,800,544.5933333333334,298,0
15123,7,2,2199.31,93,1195,1099.655,206,0
15124,23,2,184.19,14,233,92.095,192,1
15125,25,15,11528.48,102,6193,768.5653333333333,271,3
15127,66,1,406.53,16,251,406.53,66,1
15128,60,4,1471.0,74,1343,367.75,220,0
15129,50,11,3447.4,54,1794,313.40000000000003,292,3
15130,170,1,330.11,22,197,330.11,170,1
15132,18,5,977.93,49,679,195.586,263,0
15133,128,3,982.42,27,680,327.4733333333333,302,0
15134,15,8,1387.99,44,887,173.49875,241,0
15135,239,1,139.05,9,43,139.05,239,2
15136,3,4,1286.7,61,776,321.675,96,0
15139,240,2,178.96,13,208,89.48,337,2
15140,52,7,2354.25,74,1572,336.32142857142856,264,3
15142,46,1,498.74,26,365,498.74,46,1
15143,226,1,259.45,14,150,259.45,226,2
15144,8,17,6580.44,132,3050,387.0847058823529,312,3
15145,4,4,1194.73,54,756,298.6825,248,0
15146,165,2,1327.16,90,1473,663.58,291,0
15147,240,1,623.5,28,366,623.5,240,2
15148,11,1,301.29,20,187,301.29,11,1
15149,134,1,520.8000000000001,23,128,520.8000000000001,134,1
15150,17,10,5314.47,282,3658,531.447,269,3
15152,10,13,4745.69,196,2704,365.0530769230769,187,3
15153,31,1,329.25,22,198,329.25,31,1
15154,75,1,296.42,66,104,296.42,75,1
15156,1,3,961.49,51,597,320.49666666666667,34,0
15157,4,3,1936.07,125,2392,645.3566666666667,358,3
15158,45,1,401.4,7,198,401.4,45,1
15159,2,30,18641.01,363,11441,621.3670000000001,361,3
15160,357,1,158.16,4,84,158.16,357,2
15163,18,2,304.47,29,186,152.235,192,1
15164,69,3,843.05,79,360,281.01666666666665,339,0
15165,373,1,487.75,27,160,487.75,373,2
15167,321,1,163.0,39,67,163.0,321,2
15168,26,1,106.56,5,52,106.56,26,1
15171,331,1,1289.5,5,290,1289.5,331,2
15172,9,5,1624.05,106,1611,324.81,237,3
15174,323,1,135.75,11,145,135.75,323,2
15175,72,1,224.14,23,454,224.14,72,1
15178,260,1,40.5,3,30,40.5,260,2
15179,18,5,2206.95,91,1938,441.39,319,3
15180,367,1,87.5,6,36,87.5,367,2
15181,66,3,689.4799999999999,11,544,229.82666666666665,270,0
15182,154,2,622.85,24,253,311.425,269,0
15184,29,2,406.76,59,223,203.38,191,0
15185,70,1,310.62,21,666,310.62,70,1
15186,14,2,411.41,17,215,205.705,168,1
15187,2,16,4777.18,61,1887,298.57375,212,3
15189,1,41,16225.39,80,6149,395.74121951219513,333,3
15192,120,3,1044.32,36,918,348.1066666666666,365,0
15193,61,1,499.32,19,144,499.32,61,1
15194,3,15,7616.53,209,5703,507.76866666666666,368,3
15195,3,1,3861.0,1,1404,3861.0,3,0
15197,11,3,1079.61,30,469,359.87000000000006,358,0
15198,92,2,193.64,10,120,96.82,124,1
15199,59,4,1268.7,5,396,317.175,308,0
15201,87,5,1236.54,35,1210,247.308,247,0
15203,26,6,1827.8,82,1753,304.6333333333333,312,3
15204,357,1,316.58,9,258,316.58,357,2
15205,85,2,653.24,37,378,326.62,127,0
15206,10,4,420.3,3,162,105.075,276,1
15208,1,5,870.12,25,316,174.024,353,0
15210,225,1,331.18,20,228,331.18,225,2
15211,60,2,894.4100000000001,52,240,447.205,365,0
15212,241,1,101.8,5,36,101.8,241,2
15213,319,2,328.35,22,272,164.175,330,2
15214,2,8,1661.44,109,1254,207.68,243,3
15215,47,3,734.94,33,225,244.98,97,1
15216,88,1,96.6,2,28,96.6,88,1
15218,11,11,5756.89,77,3329,523.3536363636364,319,3
15219,176,1,305.75,9,45,305.75,176,2
15220,52,6,1778.96,110,1393,296.49333333333334,281,3
15221,366,1,403.25,5,43,403.25,366,2
15222,319,1,585.0,5,440,585.0,319,2
15223,226,2,755.75,14,213,377.875,250,2
15224,358,2,322.08,13,152,161.04,363,2
15225,234,1,409.4,23,226,409.4,234,2
15226,311,1,154.41,8,71,154.41,311,2
15227,37,5,1219.4,43,750,243.88,317,0
15228,66,4,3386.71,110,2255,846.6775,295,3
15230,239,2,429.6,23,351,214.8,241,2
15232,113,2,612.06,26,686,306.03,141,0
15234,277,1,197.0,14,196,197.0,277,2
15235,218,12,2247.51,132,1324,187.2925,373,3
15236,299,1,321.05,15,269,321.05,299,2
15237,2,4,1412.32,94,1071,353.08,227,0
15238,29,3,1071.99,49,692,357.33,184,0
15239,10,2,780.59,48,594,390.295,79,0
15240,45,5,1706.57,58,1369,341.314,312,0
15241,67,8,1756.44,82,1818,219.555,284,3
15243,74,1,316.68,22,185,316.68,74,1
15244,65,2,631.57,31,405,315.785,248,0
15245,134,3,2515.84,55,1784,838.6133333333333,261,0
15246,238,2,514.15,32,247,257.075,359,2
15247,122,1,356.0,6,160,356.0,122,1
15249,32,13,6688.46,211,3577,514.496923076923,257,3
15251,9,11,10484.99,97,6171,953.180909090909,242,3
15252,36,2,740.78,44,522,370.39,183,0
15253,16,5,918.2,52,866,183.64,170,0
15254,127,1,300.36,18,275,300.36,127,1
15255,67,1,890.85,47,489,890.85,67,0
15256,149,1,98.45,6,55,98.45,149,1
15257,283,1,317.15,7,46,317.15,283,2
15258,169,2,623.16,32,142,311.58,217,0
15260,100,7,1810.77,62,885,258.68142857142857,373,3
15261,135,1,254.82,19,270,254.82,135,1
15262,324,1,178.95000000000002,10,73,178.95000000000002,324,2
15263,107,1,156.51,12,89,156.51,107,1
15264,64,1,393.74,23,265,393.74,64,1
15265,151,2,1506.12,76,612,753.0600000000001,236,0
15266,338,1,119.3,6,18,119.3,338,2
15267,22,5,1717.36,8,944,343.472,183,0
15269,24,1,408.8,2,26,408.8,24,1
15270,16,7,2379.49,22,1521,339.9271428571428,310,3
15271,7,15,2507.07,184,1262,167.138,365,3
15272,57,2,721.94,63,310,360.97,86,0
15274,4,2,716.57,44,619,358.285,18,0
15275,38,1,615.14,41,498,615.14,38,1
15276,66,1,135.31,49,64,135.31,66,1
15277,47,1,255.9,12,205,255.9,47,1
15279,355,1,290.51,19,189,290.51,355,2
15280,172,1,113.12,16,154,113.12,172,2
15281,59,9,2332.15,121,1211,259.1277777777778,333,3
15286,50,1,240.55,3,55,240.55,50,1
